id,chapter_id,code,subtopic_name,display_order,created_at,is_test_enabled
bb2e86db-2fdc-403a-8673-f82ed5397089,72c275e7-56a3-44f4-abed-29bd5ddd4032,U11_CH3_ST5,Special Definite Integrals,5,2026-06-14 01:20:18.04201+00,TRUE
cc7af868-6e53-442b-bb85-b084e0abf883,72c275e7-56a3-44f4-abed-29bd5ddd4032,U11_CH3_ST6,Advanced Property-Based Problems,6,2026-06-14 01:20:18.04201+00,TRUE
40cff55e-b291-4090-989b-65d56fceeb87,34735293-d248-465b-aabb-9a67901613f8,U11_CH4_ST1,Area Between Curve and Axis,1,2026-06-14 01:20:18.04201+00,TRUE
ee0c5f6a-40c7-47ad-ba6a-9119c5969e89,34735293-d248-465b-aabb-9a67901613f8,U11_CH4_ST2,Area Between Two Curves,2,2026-06-14 01:20:18.04201+00,TRUE
c140af9f-23a1-4562-a46e-07bc116aeb81,34735293-d248-465b-aabb-9a67901613f8,U11_CH4_ST3,Area Using Symmetry,3,2026-06-14 01:20:18.04201+00,TRUE
44bb237e-53b6-4846-9224-b66f5601d17c,34735293-d248-465b-aabb-9a67901613f8,U11_CH4_ST4,Regions Defined by Parametric Curves,4,2026-06-14 01:20:18.04201+00,TRUE
7735c7a1-70c4-49f7-bd3e-19808084e9d6,34735293-d248-465b-aabb-9a67901613f8,U11_CH4_ST5,Mixed Area Problems,5,2026-06-14 01:20:18.04201+00,TRUE
62721264-3764-43fc-a826-a322444cbbd5,34735293-d248-465b-aabb-9a67901613f8,U11_CH4_ST6,JEE Advanced Area Applications,6,2026-06-14 01:20:18.04201+00,TRUE
349835e8-97d8-4b11-bb1b-66753b244b35,d2e52b47-924d-4737-ba4d-d98d8b9ea3fd,U12_CH1_ST1,Order and Degree of Differential Equations,1,2026-06-14 01:21:06.795487+00,TRUE
32c5896d-b613-4b05-906d-8380ed985457,d2e52b47-924d-4737-ba4d-d98d8b9ea3fd,U12_CH1_ST2,Formation from General Solutions,2,2026-06-14 01:21:06.795487+00,TRUE
3ddc154f-e7c9-440e-8ab9-8f142e72de13,d2e52b47-924d-4737-ba4d-d98d8b9ea3fd,U12_CH1_ST3,Formation by Elimination of Constants,3,2026-06-14 01:21:06.795487+00,TRUE
642691d3-ebc6-4b23-9bd3-095bd7c6ea07,d2e52b47-924d-4737-ba4d-d98d8b9ea3fd,U12_CH1_ST4,Geometrical Interpretation,4,2026-06-14 01:21:06.795487+00,TRUE
ee7cace2-b597-4dfa-ab15-f0c6d52e698f,d2e52b47-924d-4737-ba4d-d98d8b9ea3fd,U12_CH1_ST5,Application-Based Formation Problems,5,2026-06-14 01:21:06.795487+00,TRUE
c0ff7c69-ad89-4c9b-8479-9c3e3e9f3e0c,54c6ff49-e566-447f-b1cc-efaed3014a6f,U12_CH2_ST1,General and Particular Solutions,1,2026-06-14 01:21:06.795487+00,TRUE
8c883774-cf8f-472b-a6e3-a597c3e2ef8c,54c6ff49-e566-447f-b1cc-efaed3014a6f,U12_CH2_ST2,Method of Separation of Variables,2,2026-06-14 01:21:06.795487+00,TRUE
ef9b9359-c4ff-4b8f-9f31-fab526400a3f,54c6ff49-e566-447f-b1cc-efaed3014a6f,U12_CH2_ST3,Initial Value Problems,3,2026-06-14 01:21:06.795487+00,TRUE
cb98e9ba-ada0-4c1e-b2d6-ed69a784f035,54c6ff49-e566-447f-b1cc-efaed3014a6f,U12_CH2_ST4,Verification of Solutions,4,2026-06-14 01:21:06.795487+00,TRUE
031d3ddf-dfc8-4db5-8e4c-4cbba4830ae4,54c6ff49-e566-447f-b1cc-efaed3014a6f,U12_CH2_ST5,Mixed Differential Equation Problems,5,2026-06-14 01:21:06.795487+00,TRUE
66d7c631-3a4f-4005-a27c-e4d3f6f5bccf,1cc41b54-42a5-4c10-8f2c-759baacc09e9,U12_CH3_ST1,Separable Variables Technique,1,2026-06-14 01:21:06.795487+00,TRUE
e51c9665-4f13-46d4-a0f1-8d9ea7bfd1cd,1cc41b54-42a5-4c10-8f2c-759baacc09e9,U12_CH3_ST2,Reduction to Separable Form,2,2026-06-14 01:21:06.795487+00,TRUE
ba49622b-c821-4f9b-a67a-6861bc19f918,1cc41b54-42a5-4c10-8f2c-759baacc09e9,U12_CH3_ST3,Implicit and Explicit Solutions,3,2026-06-14 01:21:06.795487+00,TRUE
0326e8ec-991d-4586-b542-5197121056d6,1cc41b54-42a5-4c10-8f2c-759baacc09e9,U12_CH3_ST4,Initial Conditions,4,2026-06-14 01:21:06.795487+00,TRUE
99284b3a-b63d-492a-a499-5e1adba20c3a,1cc41b54-42a5-4c10-8f2c-759baacc09e9,U12_CH3_ST5,Advanced Separable Problems,5,2026-06-14 01:21:06.795487+00,TRUE
e5059e0c-92d5-4102-ae91-ac9e44d7a639,b6500a32-e44d-4bf1-9d48-a292856233ed,U12_CH4_ST1,Homogeneous Functions,1,2026-06-14 01:21:06.795487+00,TRUE
5a4b52dd-23dd-48fb-ad23-c5b18ff46666,b6500a32-e44d-4bf1-9d48-a292856233ed,U12_CH4_ST2,Transformation to Variable Separable Form,2,2026-06-14 01:21:06.795487+00,TRUE
1a8be3af-6fcd-4d56-b511-1231643ce023,b6500a32-e44d-4bf1-9d48-a292856233ed,U12_CH4_ST3,Substitution Methods,3,2026-06-14 01:21:06.795487+00,TRUE
1eda195e-317c-45c3-b160-235b6be38ae7,b6500a32-e44d-4bf1-9d48-a292856233ed,U12_CH4_ST4,Initial Value Problems,4,2026-06-14 01:21:06.795487+00,TRUE
57f5978f-232e-4ab7-8bb4-095a0ad76fa7,b6500a32-e44d-4bf1-9d48-a292856233ed,U12_CH4_ST5,Advanced Homogeneous Equations,5,2026-06-14 01:21:06.795487+00,TRUE
e9aa0498-34d5-4e69-98a1-8bae3ed5733b,ab9eacf2-af1e-46df-85e6-2ba4d1ce42d2,U12_CH5_ST1,Growth and Decay Models,1,2026-06-14 01:21:06.795487+00,TRUE
6b9afe25-091a-4efd-9609-8bbd013fb3c8,ab9eacf2-af1e-46df-85e6-2ba4d1ce42d2,U12_CH5_ST2,Radioactive Decay Problems,2,2026-06-14 01:21:06.795487+00,TRUE
4ad21117-1c11-4895-a0a7-e462da13dc1f,ab9eacf2-af1e-46df-85e6-2ba4d1ce42d2,U12_CH5_ST3,Population Models,3,2026-06-14 01:21:06.795487+00,TRUE
ea898597-a7af-46a4-a06b-a7d7e05242c3,ab9eacf2-af1e-46df-85e6-2ba4d1ce42d2,U12_CH5_ST4,Geometrical Applications,4,2026-06-14 01:21:06.795487+00,TRUE
be5a7e45-20e5-4be0-8bbb-46528a4dfe66,ab9eacf2-af1e-46df-85e6-2ba4d1ce42d2,U12_CH5_ST5,JEE Advanced Application Problems,5,2026-06-14 01:21:06.795487+00,TRUE
1f112407-9165-4a43-9286-b3e54967e2ad,0b0713ae-5391-445f-9f6b-f638bcf8cb3d,U13_CH1_ST1,Basic Concepts and Representation of Vectors,1,2026-06-14 01:22:01.45159+00,TRUE
47251b01-32b7-4f7d-8783-a6c1c7d38c7d,0b0713ae-5391-445f-9f6b-f638bcf8cb3d,U13_CH1_ST2,Addition and Scalar Multiplication,2,2026-06-14 01:22:01.45159+00,TRUE
4f160205-c57e-4c07-8c9a-fb1e07820a6a,0b0713ae-5391-445f-9f6b-f638bcf8cb3d,U13_CH1_ST3,Section Formula and Position Vectors,3,2026-06-14 01:22:01.45159+00,TRUE
e69db112-93dc-474d-be26-795d3481164e,0b0713ae-5391-445f-9f6b-f638bcf8cb3d,U13_CH1_ST4,Direction Cosines and Direction Ratios,4,2026-06-14 01:22:01.45159+00,TRUE
8870420c-01f7-4a06-911f-4ad512aaa8ad,0b0713ae-5391-445f-9f6b-f638bcf8cb3d,U13_CH1_ST5,Vector Equations and Applications,5,2026-06-14 01:22:01.45159+00,TRUE
851cc863-b68d-4754-a154-f94e8cd71716,fdf8de33-608f-400a-8345-b8f3ac65014c,U13_CH2_ST1,Dot Product and Properties,1,2026-06-14 01:22:01.45159+00,TRUE
aca60135-7e11-41a6-8820-1c518bd10faf,fdf8de33-608f-400a-8345-b8f3ac65014c,U13_CH2_ST2,Angle Between Vectors,2,2026-06-14 01:22:01.45159+00,TRUE
8201c20a-a57b-4d79-b286-b2a93b54d779,fdf8de33-608f-400a-8345-b8f3ac65014c,U13_CH2_ST3,Projection of Vectors,3,2026-06-14 01:22:01.45159+00,TRUE
9a7ba488-716e-4037-a53a-a2586599e5e4,fdf8de33-608f-400a-8345-b8f3ac65014c,U13_CH2_ST4,Cross Product and Properties,4,2026-06-14 01:22:01.45159+00,TRUE
933e8fd0-215a-45e4-9488-9548fe72f667,fdf8de33-608f-400a-8345-b8f3ac65014c,U13_CH2_ST5,Area Problems using Cross Product,5,2026-06-14 01:22:01.45159+00,TRUE
c7b0d73c-b026-4b33-b04a-8d1c42545c24,fdf8de33-608f-400a-8345-b8f3ac65014c,U13_CH2_ST6,Mixed Dot and Cross Product Problems,6,2026-06-14 01:22:01.45159+00,TRUE
64e270ef-c146-4132-81e7-4acaf6cee65f,1ce77560-8f4f-409c-9a93-ab59f0a2d94b,U13_CH3_ST1,Definition and Properties,1,2026-06-14 01:22:01.45159+00,TRUE
6dc03a29-011b-4c26-9703-a9ff6b196170,1ce77560-8f4f-409c-9a93-ab59f0a2d94b,U13_CH3_ST2,Coplanarity of Vectors,2,2026-06-14 01:22:01.45159+00,TRUE
5b9dc24c-7f7f-4e22-aa45-485d433ec6c9,1ce77560-8f4f-409c-9a93-ab59f0a2d94b,U13_CH3_ST3,Volume of Parallelepiped,3,2026-06-14 01:22:01.45159+00,TRUE
db039904-438a-4ade-bb88-03ffcb8077ad,1ce77560-8f4f-409c-9a93-ab59f0a2d94b,U13_CH3_ST4,Applications of Scalar Triple Product,4,2026-06-14 01:22:01.45159+00,TRUE
7f4b7b32-1fe2-490d-a6c0-06c23706278b,1ce77560-8f4f-409c-9a93-ab59f0a2d94b,U13_CH3_ST5,Advanced Geometry Problems,5,2026-06-14 01:22:01.45159+00,TRUE
f2bb58dd-5f76-44df-bb25-d11c159d76c2,93da5f1f-24df-4e4b-8cc4-7ff509cd4634,U13_CH4_ST1,Vector Equation of Line,1,2026-06-14 01:22:01.45159+00,TRUE
5438e1c9-a755-47b1-9518-64ed68e7fe4f,93da5f1f-24df-4e4b-8cc4-7ff509cd4634,U13_CH4_ST2,Cartesian Equation of Line,2,2026-06-14 01:22:01.45159+00,TRUE
b667af54-7ce5-4d71-94cb-8626f39f4ee3,93da5f1f-24df-4e4b-8cc4-7ff509cd4634,U13_CH4_ST3,Angle Between Two Lines,3,2026-06-14 01:22:01.45159+00,TRUE
f8cc881b-e74e-405c-95e6-617c869cbad5,93da5f1f-24df-4e4b-8cc4-7ff509cd4634,U13_CH4_ST4,Distance Between Parallel Lines,4,2026-06-14 01:22:01.45159+00,TRUE
b571d4f0-041a-4eb7-a794-3c94e9338024,93da5f1f-24df-4e4b-8cc4-7ff509cd4634,U13_CH4_ST5,Skew Lines and Their Properties,5,2026-06-14 01:22:01.45159+00,TRUE
d49d0126-8c56-40fa-b728-16bb8fc5c53a,93da5f1f-24df-4e4b-8cc4-7ff509cd4634,U13_CH4_ST6,Shortest Distance Between Skew Lines,6,2026-06-14 01:22:01.45159+00,TRUE
c723f2cd-543e-4286-9e30-976fb5fb3be9,52b6cc1d-1658-4333-90d7-65629a306ac2,U13_CH5_ST1,Equation of Plane,1,2026-06-14 01:22:01.45159+00,TRUE
df84a66f-89d4-4c3b-a8ed-74b1a2ff84a9,52b6cc1d-1658-4333-90d7-65629a306ac2,U13_CH5_ST2,Intercept and Normal Forms,2,2026-06-14 01:22:01.45159+00,TRUE
b417749e-f022-40de-b7ae-ed6d40c4860a,52b6cc1d-1658-4333-90d7-65629a306ac2,U13_CH5_ST3,Angle Between Planes,3,2026-06-14 01:22:01.45159+00,TRUE
398823ab-46d0-4eef-adce-5983ffd25389,52b6cc1d-1658-4333-90d7-65629a306ac2,U13_CH5_ST4,Angle Between Line and Plane,4,2026-06-14 01:22:01.45159+00,TRUE
53496a1c-7db9-4414-a93f-50b5d952482d,52b6cc1d-1658-4333-90d7-65629a306ac2,U13_CH5_ST5,Distance of Point from Plane,5,2026-06-14 01:22:01.45159+00,TRUE
4a0eee9b-34f6-4c88-9150-aa5259857faf,52b6cc1d-1658-4333-90d7-65629a306ac2,U13_CH5_ST6,Intersection of Planes,6,2026-06-14 01:22:01.45159+00,TRUE
08f117a5-16b9-4529-af42-c7d3a89cc845,612b5388-1605-43af-9a2e-fd413ccdea1e,U13_CH6_ST1,Point to Line Distance,1,2026-06-14 01:22:01.45159+00,TRUE
0838baaf-4338-4748-8b06-93909d6ff787,612b5388-1605-43af-9a2e-fd413ccdea1e,U13_CH6_ST2,Point to Plane Distance,2,2026-06-14 01:22:01.45159+00,TRUE
9aeafccf-65c8-4472-95d2-5f1a477469b9,612b5388-1605-43af-9a2e-fd413ccdea1e,U13_CH6_ST3,Distance Between Parallel Planes,3,2026-06-14 01:22:01.45159+00,TRUE
1561205d-7f62-450a-8d40-fdca1266f32f,612b5388-1605-43af-9a2e-fd413ccdea1e,U13_CH6_ST4,Shortest Distance Between Skew Lines,4,2026-06-14 01:22:01.45159+00,TRUE
5fa36164-7866-4829-854d-3fc58643f152,612b5388-1605-43af-9a2e-fd413ccdea1e,U13_CH6_ST5,Mixed 3D Geometry Problems,5,2026-06-14 01:22:01.45159+00,TRUE
5303b96f-aee0-4131-9bd2-40210f347fcf,1ea84ec2-b423-4f9f-b549-c244db45ac17,U14_CH1_ST1,Statements and Truth Values,1,2026-06-14 01:22:51.834348+00,TRUE
d5dfb246-518f-4ab4-92ca-c57c91f67a64,1ea84ec2-b423-4f9f-b549-c244db45ac17,U14_CH1_ST2,Negation of Statements,2,2026-06-14 01:22:51.834348+00,TRUE
46cd0be8-d05b-4316-ba57-cdd536441e12,1ea84ec2-b423-4f9f-b549-c244db45ac17,U14_CH1_ST3,Logical Connectives,3,2026-06-14 01:22:51.834348+00,TRUE
713b8dde-0ef6-46dc-a684-e5ab81a77912,1ea84ec2-b423-4f9f-b549-c244db45ac17,U14_CH1_ST4,Truth Tables,4,2026-06-14 01:22:51.834348+00,TRUE
e3828912-fce5-4baf-be01-31f28e830564,1ea84ec2-b423-4f9f-b549-c244db45ac17,U14_CH1_ST5,Compound Statements,5,2026-06-14 01:22:51.834348+00,TRUE
2629d534-f7c6-4ac4-8be9-6676cddac3f1,1ea84ec2-b423-4f9f-b549-c244db45ac17,U14_CH1_ST6,Logical Equivalence,6,2026-06-14 01:22:51.834348+00,TRUE
b960d246-1ab4-4a02-854a-e46ebab689be,ef486de3-1a00-45b7-8fca-1202b12b8f57,U14_CH2_ST1,Implication and Converse,1,2026-06-14 01:22:51.834348+00,TRUE
8448eb32-011f-4dbd-8b9e-3e989e77ebac,ef486de3-1a00-45b7-8fca-1202b12b8f57,U14_CH2_ST2,Inverse and Contrapositive,2,2026-06-14 01:22:51.834348+00,TRUE
9f684a61-7254-46a5-8fb0-966dd4de4051,ef486de3-1a00-45b7-8fca-1202b12b8f57,U14_CH2_ST3,Necessary and Sufficient Conditions,3,2026-06-14 01:22:51.834348+00,TRUE
f04cabce-95e2-43b6-bf94-0fbf420c42d4,ef486de3-1a00-45b7-8fca-1202b12b8f57,U14_CH2_ST4,Logical Equivalence,4,2026-06-14 01:22:51.834348+00,TRUE
240202ad-df1b-455f-b83f-544cdd35c99e,ef486de3-1a00-45b7-8fca-1202b12b8f57,U14_CH2_ST5,Conditional Statements Problems,5,2026-06-14 01:22:51.834348+00,TRUE
4bc05cd8-50a8-4bd7-b059-81c2dfbdab07,f5349550-4514-4fb8-aab1-877fc096884f,U14_CH3_ST1,Negation of Simple Statements,1,2026-06-14 01:22:51.834348+00,TRUE
0dd93a5f-27cd-4a8f-ae0d-84ee22775aff,f5349550-4514-4fb8-aab1-877fc096884f,U14_CH3_ST2,Negation of Compound Statements,2,2026-06-14 01:22:51.834348+00,TRUE
12bfdef3-c6c0-4b86-8c6e-9a7668214f71,f5349550-4514-4fb8-aab1-877fc096884f,U14_CH3_ST3,De Morgan Laws,3,2026-06-14 01:22:51.834348+00,TRUE
4d27b89d-4d32-4b86-a1fc-3b9a22a13fd0,f5349550-4514-4fb8-aab1-877fc096884f,U14_CH3_ST4,Equivalent Statements,4,2026-06-14 01:22:51.834348+00,TRUE
24d2cae2-1226-4a7c-91c5-3f38417ea6d7,f5349550-4514-4fb8-aab1-877fc096884f,U14_CH3_ST5,Advanced Negation Problems,5,2026-06-14 01:22:51.834348+00,TRUE
759be2d5-5a83-469d-8aa4-3dfe5d229aca,cc9beef7-37ad-49cb-8370-b6f30db55ec7,U14_CH4_ST1,Universal Quantifier,1,2026-06-14 01:22:51.834348+00,TRUE
e0676013-48eb-4b19-8ca8-98310cc7be19,cc9beef7-37ad-49cb-8370-b6f30db55ec7,U14_CH4_ST2,Existential Quantifier,2,2026-06-14 01:22:51.834348+00,TRUE
6a6dd4c0-ee2d-4fda-95a0-0d9bce05efba,cc9beef7-37ad-49cb-8370-b6f30db55ec7,U14_CH4_ST3,Negation of Quantifiers,3,2026-06-14 01:22:51.834348+00,TRUE
6200a85d-a050-4b9f-aeaa-75f6f6686394,cc9beef7-37ad-49cb-8370-b6f30db55ec7,U14_CH4_ST4,Statements Involving Quantifiers,4,2026-06-14 01:22:51.834348+00,TRUE
da8a51b5-722b-477e-9c02-5d29aa866051,cc9beef7-37ad-49cb-8370-b6f30db55ec7,U14_CH4_ST5,JEE Logical Reasoning Problems,5,2026-06-14 01:22:51.834348+00,TRUE
40e761de-722f-44b0-b22b-4703d4b17533,3ed6ca92-b8e5-42c3-bec0-5bee0ff5a7d9,U15_CH1_ST1,Basic Set Concepts,1,2026-06-14 01:23:45.507168+00,TRUE
0678287f-8045-43cb-8954-cea05e82b6a1,3ed6ca92-b8e5-42c3-bec0-5bee0ff5a7d9,U15_CH1_ST2,Representation of Sets,2,2026-06-14 01:23:45.507168+00,TRUE
91506e37-5cc5-471e-ae2d-74e97dec9a0a,3ed6ca92-b8e5-42c3-bec0-5bee0ff5a7d9,U15_CH1_ST3,Operations on Sets,3,2026-06-14 01:23:45.507168+00,TRUE
606575d7-a407-4e4e-b7cc-b5327ec2ec72,3ed6ca92-b8e5-42c3-bec0-5bee0ff5a7d9,U15_CH1_ST4,Venn Diagrams,4,2026-06-14 01:23:45.507168+00,TRUE
ab82bd09-023b-4ef4-9516-2bddc90e0208,3ed6ca92-b8e5-42c3-bec0-5bee0ff5a7d9,U15_CH1_ST5,Cardinality of Sets,5,2026-06-14 01:23:45.507168+00,TRUE
015e3b8d-687c-4aa3-ba11-77f538d25039,3ed6ca92-b8e5-42c3-bec0-5bee0ff5a7d9,U15_CH1_ST6,Principle of Inclusion and Exclusion,6,2026-06-14 01:23:45.507168+00,TRUE
0e3c3c24-b551-4af8-b57a-2f6ce33804f6,659e9b4e-c293-4ad7-a25b-73b3546174e7,U15_CH2_ST1,Types of Intervals,1,2026-06-14 01:23:45.507168+00,TRUE
69fd81f6-6ee1-4f10-9b5e-f67a62950eae,659e9b4e-c293-4ad7-a25b-73b3546174e7,U15_CH2_ST2,Interval Notation,2,2026-06-14 01:23:45.507168+00,TRUE
8b7c7654-cd05-42b4-9dbe-52436615ea58,659e9b4e-c293-4ad7-a25b-73b3546174e7,U15_CH2_ST3,Number Line Representation,3,2026-06-14 01:23:45.507168+00,TRUE
19481edc-d039-49d1-9175-59bbe55a5a4d,659e9b4e-c293-4ad7-a25b-73b3546174e7,U15_CH2_ST4,Modulus and Interval Problems,4,2026-06-14 01:23:45.507168+00,TRUE
799d8c3b-e530-40ee-aaac-d91f45862d4b,659e9b4e-c293-4ad7-a25b-73b3546174e7,U15_CH2_ST5,Inequality Based Intervals,5,2026-06-14 01:23:45.507168+00,TRUE
ea0208fc-121c-4b83-a5fa-c5d978e3f4de,1867547c-b832-4d82-b983-948010b6ca70,U15_CH3_ST1,Cartesian Product,1,2026-06-14 01:23:45.507168+00,TRUE
8879788a-2335-4117-850f-58097c79f92a,1867547c-b832-4d82-b983-948010b6ca70,U15_CH3_ST2,Definition of Relations,2,2026-06-14 01:23:45.507168+00,TRUE
81f8258d-5703-4d0d-ada6-9c4bdad9c922,1867547c-b832-4d82-b983-948010b6ca70,U15_CH3_ST3,Types of Relations,3,2026-06-14 01:23:45.507168+00,TRUE
09e04f97-bc74-4fc7-ad8e-263bf646144c,1867547c-b832-4d82-b983-948010b6ca70,U15_CH3_ST4,Equivalence Relations,4,2026-06-14 01:23:45.507168+00,TRUE
5dda741e-5257-470f-91a1-7155ed035381,1867547c-b832-4d82-b983-948010b6ca70,U15_CH3_ST5,Equivalence Classes,5,2026-06-14 01:23:45.507168+00,TRUE
7cdaa703-b5bf-4df2-976e-413846f667c1,79756092-5812-49e0-b998-6f4737b4ba5e,U15_CH4_ST1,Definition of Functions,1,2026-06-14 01:23:45.507168+00,TRUE
6b9c2059-2b87-4f20-b8ec-c3856d716863,79756092-5812-49e0-b998-6f4737b4ba5e,U15_CH4_ST2,Mapping Diagrams,2,2026-06-14 01:23:45.507168+00,TRUE
5bb59c77-a496-4177-a467-1844969916a6,79756092-5812-49e0-b998-6f4737b4ba5e,U15_CH4_ST3,"Domain, Codomain and Range",3,2026-06-14 01:23:45.507168+00,TRUE
b3ef35c3-37be-41a1-9ed3-f4d9eb718ea0,79756092-5812-49e0-b998-6f4737b4ba5e,U15_CH4_ST4,One-One and Onto Functions,4,2026-06-14 01:23:45.507168+00,TRUE
801b4d44-96e0-4129-b7e0-df2071421102,79756092-5812-49e0-b998-6f4737b4ba5e,U15_CH4_ST5,Many-One and Into Functions,5,2026-06-14 01:23:45.507168+00,TRUE
0fbef805-a513-4cf7-ab26-754daa748302,70514b23-a393-4bc7-a3e5-c2a47ea033e7,U15_CH5_ST1,Constant and Identity Functions,1,2026-06-14 01:23:45.507168+00,TRUE
4123df7b-43dc-4772-8c5e-799608627302,70514b23-a393-4bc7-a3e5-c2a47ea033e7,U15_CH5_ST2,Polynomial Functions,2,2026-06-14 01:23:45.507168+00,TRUE
be2d8db1-f31e-4c5e-b918-b8a1e3ff6a32,70514b23-a393-4bc7-a3e5-c2a47ea033e7,U15_CH5_ST3,Modulus Functions,3,2026-06-14 01:23:45.507168+00,TRUE
adcbf22e-0e2a-469a-ae86-475787bbd661,70514b23-a393-4bc7-a3e5-c2a47ea033e7,U15_CH5_ST4,Greatest Integer Functions,4,2026-06-14 01:23:45.507168+00,TRUE
ac335822-8fd4-4374-9800-e8994ff6bd75,70514b23-a393-4bc7-a3e5-c2a47ea033e7,U15_CH5_ST5,Exponential and Logarithmic Functions,5,2026-06-14 01:23:45.507168+00,TRUE
7fb11b56-69cb-4f95-be25-bba15234e83d,70514b23-a393-4bc7-a3e5-c2a47ea033e7,U15_CH5_ST6,Periodic Functions,6,2026-06-14 01:23:45.507168+00,TRUE
41d29b9a-5438-4cab-9b72-f164e5905e3e,7917a5e9-c0e0-4900-9c8f-1def10010a13,U15_CH6_ST1,Composition of Functions,1,2026-06-14 01:23:45.507168+00,TRUE
f4600022-45bf-41c1-97b6-b3d4e8c5bc39,7917a5e9-c0e0-4900-9c8f-1def10010a13,U15_CH6_ST2,Properties of Composition,2,2026-06-14 01:23:45.507168+00,TRUE
d6e6d151-bb3a-4451-94b8-73d531410ddf,7917a5e9-c0e0-4900-9c8f-1def10010a13,U15_CH6_ST3,Inverse Functions,3,2026-06-14 01:23:45.507168+00,TRUE
72dc43b1-016a-4f6e-8405-1932e9ecf805,7917a5e9-c0e0-4900-9c8f-1def10010a13,U15_CH6_ST4,Existence of Inverse Functions,4,2026-06-14 01:23:45.507168+00,TRUE
1c99495f-1088-4481-8beb-8a1282b2d25b,7917a5e9-c0e0-4900-9c8f-1def10010a13,U15_CH6_ST5,Functional Equations and Applications,5,2026-06-14 01:23:45.507168+00,TRUE
d530f2cb-ec6f-4861-b924-64abcecbe2ae,7066d604-3e41-437f-9000-18fdfd122e7a,U2_CH1_ST1,Basic Set Concepts,1,2026-06-14 01:07:09.732361+00,TRUE
2311367e-3c52-4f1f-9df2-a05701ad171b,7066d604-3e41-437f-9000-18fdfd122e7a,U2_CH1_ST2,Representation of Sets,2,2026-06-14 01:07:09.732361+00,TRUE
02b7c2ec-6270-4c21-ae53-51b7baf51f2e,7066d604-3e41-437f-9000-18fdfd122e7a,U2_CH1_ST3,Operations on Sets,3,2026-06-14 01:07:09.732361+00,TRUE
21dd2aab-d84d-45db-959e-b7fa515e3b98,7066d604-3e41-437f-9000-18fdfd122e7a,U2_CH1_ST4,Venn Diagrams,4,2026-06-14 01:07:09.732361+00,TRUE
f070f5c2-6c50-455e-b80c-c88c0512e06d,7066d604-3e41-437f-9000-18fdfd122e7a,U2_CH1_ST5,Intervals,5,2026-06-14 01:07:09.732361+00,TRUE
4b651fc4-ac04-4412-bd6d-5b6b19782110,7066d604-3e41-437f-9000-18fdfd122e7a,U2_CH1_ST6,Relations,6,2026-06-14 01:07:09.732361+00,TRUE
e8a97a7e-d012-47f6-a65a-a5b6eed87614,5e357815-a1e5-425e-a080-dff08bf85844,U2_CH10_ST1,Sample Space and Events,1,2026-06-14 01:07:09.732361+00,TRUE
8452c04f-f940-4856-b441-e6ee9df7e8f9,5e357815-a1e5-425e-a080-dff08bf85844,U2_CH10_ST2,Addition Theorem,2,2026-06-14 01:07:09.732361+00,TRUE
8e9ce76c-57c3-4f81-8d91-0f51fd770e24,5e357815-a1e5-425e-a080-dff08bf85844,U2_CH10_ST3,Conditional Probability,3,2026-06-14 01:07:09.732361+00,TRUE
9a0c82ed-4f70-41a3-9088-fed7cdcdc916,5e357815-a1e5-425e-a080-dff08bf85844,U2_CH10_ST4,Bayes Theorem,4,2026-06-14 01:07:09.732361+00,TRUE
c2777562-3f65-4975-9f8e-a5e5f2c5207e,5e357815-a1e5-425e-a080-dff08bf85844,U2_CH10_ST5,Independent Events,5,2026-06-14 01:07:09.732361+00,TRUE
61100403-83ea-4dad-b958-fea74e6925d5,cab1986d-6372-4ff3-9dae-20cc60171a3d,U2_CH2_ST1,Definition of Functions,1,2026-06-14 01:07:09.732361+00,TRUE
853db43a-51b0-4453-b839-f794d1ee5653,cab1986d-6372-4ff3-9dae-20cc60171a3d,U2_CH2_ST2,Domain and Range,2,2026-06-14 01:07:09.732361+00,TRUE
a3c34b8e-9d69-4959-97b9-c2f2eb335ed4,cab1986d-6372-4ff3-9dae-20cc60171a3d,U2_CH2_ST3,Types of Functions,3,2026-06-14 01:07:09.732361+00,TRUE
3014f924-1166-4892-a10f-521aa853f15f,cab1986d-6372-4ff3-9dae-20cc60171a3d,U2_CH2_ST4,Composite Functions,4,2026-06-14 01:07:09.732361+00,TRUE
66a3086a-4144-4ee2-86f1-51d44f234945,cab1986d-6372-4ff3-9dae-20cc60171a3d,U2_CH2_ST5,Inverse Functions,5,2026-06-14 01:07:09.732361+00,TRUE
424f38dc-fb0b-4360-b0dd-39e6d79bc8e8,cab1986d-6372-4ff3-9dae-20cc60171a3d,U2_CH2_ST6,Graph Transformations,6,2026-06-14 01:07:09.732361+00,TRUE
622cf88c-9ce8-4ed7-abcf-b16f29e0ffe1,e9a7056b-513b-4aa2-8929-e86e1ad9b2b9,U2_CH3_ST1,Standard Form,1,2026-06-14 01:07:09.732361+00,TRUE
a4a20686-c018-45a2-b199-0d92f96ae5c5,e9a7056b-513b-4aa2-8929-e86e1ad9b2b9,U2_CH3_ST2,Nature of Roots,2,2026-06-14 01:07:09.732361+00,TRUE
9160e9d8-d84e-4629-8f77-575e2707fcb6,e9a7056b-513b-4aa2-8929-e86e1ad9b2b9,U2_CH3_ST3,Relation between Roots and Coefficients,3,2026-06-14 01:07:09.732361+00,TRUE
